count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
12,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1510537?src=19,Senior DSP Software Engineers (Radar),Kforce Inc.,Albuquerque,,,,,
13,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/03500-9500205421?src=19,Cable/Desktop Technician,Robert Half Technology,Norman,,,,,
14,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10176030/737122?src=19,Systems Engineer,DK Consulting,Columbia,,,,,
15,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/JL3-132002019?src=19,Senior Data Scientist - $150k,CyberCoders,Chicago,,,,,
16,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/stratsw/SP-190509-Val-S?src=19,Validation Specialist,Strategic Software Solutions,,,,,,
17,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10114266/JWData?src=19,Software Engineer -- Unique Polyglot Opportunity,Mainz Brady Group,Portland,,,,,
18,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1571142?src=19,Senior Business Analyst,Kforce Inc.,Burbank,,,,,
19,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL48417/16PNATOPS029?src=19,Security Engineer (Engineering Services),Schweitzer Engineering Laboratories,,,,,,
20,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90957079/735406?src=19,SAS Clinical or Life Science Domain,IT Corpz,San Francisco,,,,,
21,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10514056/717750?src=19,Senior Product Manager,Twenty Recruitment Group,New  York,,,,,
22,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITAQG1571276?src=19,Front End Engineer (JavaScript / Angular.js),Kforce Inc.,Parsippany,,,,,
23,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL142572/646148?src=19,Machine Learning Research Scientist,Datalogic ADC Inc,Pasadena,,,,,
24,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10202262/4729511?src=19,Applications Analyst III,Confidential Company,Albuquerque,,,,,
25,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/gentx001/16-06132?src=19,SSIS/SSRS Developer,Genesis10,Overland Park,,,,,
26,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITAQG1532864?src=19,Technical Support Analyst (Overnight Shift),Kforce Inc.,Newark,,,,,
27,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1542215?src=19,SQL Server DBA,Kforce Inc.,San Diego,,,,,
28,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1555873?src=19,Senior DSP Software Engineers (Radar),Kforce Inc.,Albuquerque,,,,,
29,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1548470?src=19,Principal HVAC Mechanical Engineer,Kforce Inc.,Denver,,,,,
30,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10371697/MJG101716-763?src=19,Dynamics AX Project Manager - Boston,,,,,,,
31,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL134863/2016-48797-15804057?src=19,Software Test Engineer I,MorphoTrak - Anaheim (CA),Morgantown,10/18/16,,,,
32,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1570563?src=19,Quality Assurance Engineer,Kforce Inc.,Seattle,,,,,
33,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITEQG1571177?src=19,Field Service Technician II,Kforce Inc.,Armonk,,,,,
34,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITEQG1571437?src=19,Junior - Mid SharePoint Developer,Kforce Inc.,Marietta,,,,,
35,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1571901?src=19,Senior Android Developers,Kforce Inc.,El Segundo,,,,,
36,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90833617/569709?src=19,Chief Architect/Technical Lead,Louisiana Economic Development,New Orleans,,,,,
37,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITEQG1570643?src=19,HR / FI / Legal / Payroll Project Manager,Kforce Inc.,Rosemont,,,,,
38,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX16df2e/4702403?src=19,IT Support Analyst,TaskStream,New York,,,,,
39,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/JL2-131291349?src=19,Data Scientist,CyberCoders,Cambridge,,,,,
40,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/itca001/16-08193?src=19,Senior Project Manager,,,,,,,
41,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cybercod/SBS-13226078?src=19,Data Scientist / Quant for well respected NYC hedge / VC firm,CyberCoders,New York,,,,,
42,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxprince/16-11263?src=19,Pega developer,Princeton Information Ltd,Richmond,,,,,
43,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10412693P/717256?src=19,Online Content Specialist,Medical Science & Computing,,,,,,
44,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1570423?src=19,FFIEC IT Auditor,Kforce Inc.,Torrance,,,,,
45,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITEQG1568554?src=19,Systems Business Analyst,Kforce Inc.,St. Paul,,,,,
46,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10115646/1034319?src=19,Support Solutions Manager,Centene Corporation,Bedford,,,,,
47,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX14eb86/374618?src=19,Senior Software Engineer,Inductive Automation,Folsom,,,,,
48,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10113265/1830?src=19,System Admin,Blue Canopy Group LLC,Aberdeen,,,,,
49,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1571618?src=19,Java Developer,Kforce Inc.,Irving,,,,,
50,1231,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Computer+Science&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITEQG1571575?src=19,Business Analyst,Kforce Inc.,Columbus,,,,,
count,firstDocument,lastDocument,nextUrl,resultItemList.detailUrl,resultItemList.jobTitle,resultItemList.company,resultItemList.location,resultItemList.date,,,,,
1,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10457621/STEVE1062?src=19,Software Engineer .NET  Fulltime / F2F Required Newark,,,,,,,
2,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL263211/008?src=19,Software Quality Assurance Analyst,SEDC,ATLANTA,,,,,
3,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10408081/729190?src=19,Senior IT (Healthcare) Project Manager,FEI Systems,Columbia,,,,,
4,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX199625/725529?src=19,Mid-Level DEVOPS Engineer,Lumesis,,,,,,
5,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10105762/240163?src=19,Project Engineer - LED Design,CoreTechs LLC,Plano,,,,,
6,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10121414/120388?src=19,Security Analyst III/SR/Advisor/SR Advisor Job Family -,Anthem,,,,,,
7,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10117623/1847?src=19,Senior Software Engineer- API,comScore,Portland,,,,,
8,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX112172/PCK34685062-703?src=19,C# .Net Software Developer (Mnpls),Willis Towers Watson,Minneapolis,,,,,
9,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10271304/Java_44NY?src=19,Java Full Stack Developer,Net2Source Inc.,New York,,,,,
10,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxprince/16-11374?src=19,Interactive Intelligence Engineer,Princeton Information Ltd,Tampa,,,,,
11,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10125889/PS_GA?src=19,Network Manager,Presidio Networked Solutions Group,,,,,,
12,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10119098/CF_QA?src=19,Software Test Engineer,Amerit Consulting,San Diego,,,,,
13,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/04310-0008856209?src=19,Network Engineer,Robert Half Technology,Richmond,,,,,
14,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTX16eb0e/710532?src=19,Senior Firmware Engineer,Open Access Technology International,,,,,,
15,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10527654/16685?src=19,Lead QA Software Engineer,TierPM AV / IT Workforce Solutions,Dallas,,,,,
16,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10197980/741270?src=19,Malware Reverse Engineer,Dobra Resources,,,,,,
17,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10119817/695626?src=19,Senior DevOps Engineer,Naztec International Group LLC,Santa Clara,,,,,
18,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1571617?src=19,Java Developer,Kforce Inc.,Irving,,,,,
19,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10405976/1810-BigData?src=19,BIG DATA ENGINEER,Somasoft Solutions. Inc.,Chevy Chase,,,,,
20,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1570202?src=19,Webcast Trainer,Kforce Inc.,Scottsdale,,,,,
21,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/napil006/JWFSrAutoEng?src=19,Sr Automation Engineer,Request Technology,,,,,,
22,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10457671/XIT64313?src=19,Project Manager,XINNOVIT,Richmond,,,,,
23,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/cxvolt/J3H7NL6RM7ZL45BC9T1?src=19,Network Engineer,Volt,Ashburn,,,,,
24,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/RTL131640/565281?src=19,Sales and Business Development Manager  IT Services,EC Wise,,,,,,
25,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITWQG1571513?src=19,Java Developer - Mid,Kforce Inc.,San Antonio,,,,,
26,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10135926/4576?src=19,Software Engineer,Crestron Electronics Inc,Plano,,,,,
27,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10112865/DEJCI?src=19,Desktop Engineers,Genoa International Solutions,Holland,,,,,
28,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/COMSYSD/FOX_11171758-709?src=19,Cisco Systems Engineer,Experis,Jacksonville,,,,,
29,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/rhalfint/04310-9500207813?src=19,Cisco Network Engineer,Robert Half Technology,Norfolk,,,,,
30,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/90767976/722160?src=19,Cloud Network Security Engineer,Omega Hires,Herndon,,,,,
31,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ngitbot/16015680?src=19,Cyber Software Engineer 1,NORTHROP GRUMMAN,Annapolis Junction,,,,,
32,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/ngitbot/16024476?src=19,Engineer Electrical,NORTHROP GRUMMAN,Albuquerque,,,,,
33,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/10125215/1600002294-133?src=19,Database Engineer,Chenega Corporation,San Antonio,,,,,
34,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/kforcecx/ITAQG1571659?src=19,Linux Systems Engineer with Puppet,Kforce Inc.,New York,,,,,
35,8685,1,50,/api/rest/jobsearch/v1/simple.json?areacode=&country=&state=&skill=Software+Engineering&city=&text=&ip=&diceid=&page=2,http://www.dice.com/job/result/coxga/165934?src=19,Senior Mobile Software Engineer - iOS,Cox Automotive,Austin,,,,,
